N,D,genK,K,W,sep,ewexp,ewmin,ewmax,ewpmin,ewpmax,me,g,pattern,init_round,init_time,init_min,init_q25,init_mean,init_med,init_q75,init_max,init_var,final_round,final_time,final_min,final_q25,final_mean,final_med,final_q75,final_max,final_var
10000,3,10,10,0,0.5,0,50,50,2,2,0,4,UniformMeans2GMM,0,0.00166666666666667,185082.927424214,185287.337141694,185471.792975778,185392.811224129,185558.723881469,186580.382918886,91882.8413688892,50,0.836444444444445,184268.177571645,184310.599732159,184344.170943187,184330.644603028,184375.327023566,184498.484974004,2446.72884098515
10000,3,10,10,0,0.5,0,50,50,2,2,0,4,AdaptiveMeans2GMM,0,0.00266666666666667,185073.890029572,185247.191539634,185349.776116367,185343.100260923,185451.241186126,185651.628238687,21951.437458524,50,0.825777777777778,184260.34811144,184290.786700648,184314.289677775,184303.098772753,184331.65354906,184414.324508136,1379.61226973329
10000,3,10,10,0,0.5,0,50,50,2,2,0,4,Gonzalez2GMM,0,0.00233333333333333,185225.236258692,185375.082864377,185519.65749879,185480.18426481,185654.497152755,185880.86943855,33167.2580482933,50,0.836000000000001,184274.421464348,184302.082169586,184319.610595774,184313.251547579,184337.724065918,184395.320344953,820.263064794474
10000,3,10,10,0,0.5,0,50,50,2,2,0,4,Alt_AdaptMean+Means2GMM_i,0,0.0313333333333333,184988.189344016,185132.389267843,185218.754989669,185208.822317599,185309.423095959,185400.081375239,11562.6828188035,50,0.856666666666667,184259.992591173,184286.81115732,184306.482107319,184303.244448451,184319.919619254,184395.490170575,860.506883134637
10000,3,10,10,0,0.5,0,50,50,2,2,0,4,Alt_AdaptMean+Means2GMM_f0.9,0,0.0316666666666666,185064.420421207,185154.932043581,185226.210428686,185230.883121541,185276.811414373,185416.623161574,8761.91235025604,50,0.852111111111112,184263.534308892,184286.154059089,184314.697974795,184319.945217844,184331.958028906,184422.085651949,1023.16820754014
10000,3,10,10,0,0.5,0,50,50,2,2,0,4,Alt_AdaptMean+Means2GMM_f0.7,0,0.031,185040.717238234,185145.518770217,185216.31410944,185223.199251933,185265.756510434,185439.663887223,7013.45934034294,50,0.851111111111111,184270.921904208,184280.198756434,184304.74524717,184299.113518766,184325.287750969,184371.241260874,706.943785818417
10000,3,10,10,0,0.5,0,50,50,2,2,0,4,Alt_AdaptMean+Means2GMM_f0.5,0,0.033,184972.642418874,185127.441306959,185188.636990303,185180.486307824,185250.321606579,185395.298052667,11438.0475254417,50,0.853222222222223,184262.70830228,184281.312358712,184310.043996827,184309.984712037,184331.477958173,184398.467515074,1006.77388807387
10000,3,10,10,0,0.5,0,50,50,2,2,0,4,AgglomerativeInit__sample0_,0,0.268666666666666,185385.784714819,186379.119156343,186654.375621091,186713.439864942,186971.995240446,187716.456580495,427203.269355544,50,0.722888888888888,184276.909644668,184329.068147505,184365.91887517,184354.681380139,184402.979171987,184521.56782759,3263.67801494639
10000,3,10,10,0,0.5,0,50,50,2,2,0,4,AgglomerativeInit__sample0.1,0,0.429666666666667,185385.784714819,186379.119156343,186654.375621091,186713.439864942,186971.995240446,187716.456580495,427203.269355544,50,1.28255555555556,184276.909644668,184329.068147505,184365.91887517,184354.681380139,184402.979171987,184521.56782759,3263.67801494639
10000,3,10,10,0,0.5,0,50,50,2,2,0,4,GonzalezForGMM_.*_2gmm1_sample1,0,0.0303333333333333,185237.946414772,185237.946414772,185237.946414772,185237.946414772,185237.946414772,185237.946414772,0,50,0.835888888888889,184313.299014816,184313.299014816,184313.299014816,184313.299014816,184313.299014816,184313.299014816,0
10000,3,10,10,0,0.5,0,50,50,2,2,0,4,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.0183333333333333,185020.065063894,185123.171356303,185208.073768695,185204.499200271,185273.037802602,185446.227385287,10924.8793923954,50,0.820333333333334,184252.485837454,184299.821369323,184323.346250276,184312.750361716,184345.884809305,184416.565002979,1377.00265326591
10000,3,10,10,0,0.5,0,50,50,2,2,0,4,GonzalezForGMM_.*_2gmm0_sample1,0,0.029,3189495.38947005,3740252.06030259,4271829.32471431,4105913.24850962,4665968.16309295,6053812.66144774,519939320727.566,50,0.844444444444445,184261.57397472,184298.599550492,184321.836045316,184318.479345221,184340.820503492,184395.875123452,998.113978617025
