N,D,genK,K,W,sep,ewexp,ewmin,ewmax,ewpmin,ewpmax,me,g,pattern,init_round,init_time,init_min,init_q25,init_mean,init_med,init_q75,init_max,init_var,final_round,final_time,final_min,final_q25,final_mean,final_med,final_q75,final_max,final_var
10000,3,10,10,0,1,0,50,50,1,1,0,15,GonzalezForGMM_.*_2gmm1_sample1,0,0.032,181743.795993949,181743.795993949,181743.795993949,181743.795993949,181743.795993949,181743.795993949,0,50,0.890666666666667,180974.987052323,180974.987052323,180974.987052323,180974.987052323,180974.987052323,180974.987052323,0
10000,3,10,10,0,1,0,50,50,1,1,0,15,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.0183333333333333,180968.692336971,181373.970939363,181692.700816187,181620.29180828,181869.366470789,183067.72288754,265384.515392437,50,0.830000000000001,180651.120531267,180716.512596524,181036.76422161,180888.05394849,181238.342202997,182220.784901342,186022.13615637
10000,3,10,10,0,1,0,50,50,1,1,0,15,GonzalezForGMM_.*_2gmm0_sample1,0,0.028,1337297.24837064,1579153.20114174,1710803.41276323,1734113.41875088,1821567.65082555,2098548.24868592,33182202408.7612,50,0.846333333333334,180637.488286175,180664.837692061,180740.729704637,180702.525506955,180753.98368593,181309.099173236,17908.8116740718
10000,3,10,10,0,1,0,50,50,1,1,0,15,GonzalezForGMM_.*_2gmm0_sample0.1,0,0.0153333333333333,1192689.4138391,1408955.43349499,1483514.72603483,1469776.77115078,1521028.05943788,1803257.2643089,15888397443.536,50,0.830222222222223,180645.904006078,180668.58858519,180709.524065088,180676.202975997,180709.233240078,181085.818106016,8372.31125353543
10000,3,10,10,0,1,0,50,50,1,1,0,15,GonzalezKwedlo_.*_sample0.1_,0,0.00233333333333333,1130132.7507202,1273204.57052825,1434336.34224927,1396332.47671108,1536849.14775313,2125570.66210735,47184595615.8303,50,0.81888888888889,180644.104669857,180659.269279275,180702.131082014,180695.609674947,180706.727191381,180974.45074831,4063.49171946064
10000,3,10,10,0,1,0,50,50,1,1,0,15,GonzalezKwedlo_.*_sample1_,0,0.0153333333333333,1304655.30921833,1646005.04121631,1856219.67490434,1902350.40132116,2005506.24596289,2414647.31988742,76750963098.715,50,0.834777777777778,180647.931757358,180668.792834673,180708.424914415,180700.969503598,180753.706105248,180847.209392599,2468.33866019223
10000,3,10,10,0,1,0,50,50,1,1,0,16,UniformMeans2GMM,0,0.00133333333333333,177218.910311524,177447.156992036,177621.590857096,177584.006579758,177678.459636136,178865.306842311,80637.8292505561,50,0.454222222222222,176603.838262801,176627.139345392,176659.304145709,176648.963169408,176669.726972886,176860.592082758,2317.39320893292
10000,3,10,10,0,1,0,50,50,1,1,0,16,AdaptiveMeans2GMM,0,0.00166666666666667,177184.297168847,177368.394200075,177481.803384218,177436.78144374,177607.83779103,177835.735459283,21539.095530412,50,0.455444444444445,176602.114759183,176628.279421761,176635.562006215,176635.900043567,176644.47433698,176662.318925038,195.156893826643
10000,3,10,10,0,1,0,50,50,1,1,0,16,Gonzalez2GMM,0,0.00166666666666667,177336.631101163,177647.869676273,177846.634305447,177865.910661282,177962.214444153,178326.579910367,58797.094137186,50,0.455444444444445,176605.391723524,176619.89963216,176634.715166117,176632.603645779,176647.563165505,176696.800620076,409.214264288227
10000,3,10,10,0,1,0,50,50,1,1,0,16,Alt_AdaptMean+Means2GMM_i,0,0.017,177035.556318543,177122.430239149,177169.119685794,177154.405098124,177187.573479008,177459.835354611,9542.9293105238,50,0.472444444444444,176597.406853776,176616.016136062,176624.384960085,176622.196444219,176629.754821096,176691.816011338,301.522849707791
10000,3,10,10,0,1,0,50,50,1,1,0,16,Alt_AdaptMean+Means2GMM_f0.9,0,0.0306666666666666,177006.224494649,177076.824170962,177122.001926222,177116.899924042,177148.812163859,177294.044703207,3709.19103503261,50,0.820333333333334,176600.681117298,176613.366491663,176624.629752009,176623.737859281,176630.34112294,176653.855567708,193.540696716761
10000,3,10,10,0,1,0,50,50,1,1,0,16,Alt_AdaptMean+Means2GMM_f0.7,0,0.0306666666666666,177006.214090823,177129.231976532,177190.146450305,177156.780880743,177215.709110254,177487.710380191,12384.1588138064,50,0.826,176599.147501613,176616.067234039,176636.015897478,176626.630297996,176640.437661449,176766.631954097,1230.90537388267
10000,3,10,10,0,1,0,50,50,1,1,0,16,Alt_AdaptMean+Means2GMM_f0.5,0,0.03,177020.345445421,177113.961908426,177163.936829514,177155.871955881,177199.075719532,177473.20023862,6897.10487295887,50,0.829444444444445,176600.334875692,176613.264130361,176629.5833462,176622.276083581,176636.231972452,176769.850618627,883.500761713827
10000,3,10,10,0,1,0,50,50,1,1,0,16,AgglomerativeInit__sample0.1,0,0.409333333333333,177654.161123963,178519.407914688,179136.792589279,179051.236020555,179770.956025039,181227.245274439,876708.803257044,50,1.21677777777778,176605.342330781,176650.364577841,176680.161806708,176664.297774483,176690.81287332,176874.150832648,2528.58767267249
10000,3,10,10,0,1,0,50,50,1,1,0,16,GonzalezForGMM_.*_2gmm1_sample1,0,0.0316666666666666,177170.386230711,177170.386230711,177170.386230711,177170.386230711,177170.386230711,177170.386230711,0,50,0.842000000000001,176682.345179023,176682.345179023,176682.345179023,176682.345179023,176682.345179023,176682.345179023,0
10000,3,10,10,0,1,0,50,50,1,1,0,16,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.018,176973.356369659,177089.825078756,177213.10188366,177217.787528385,177329.035315669,177453.079501778,17505.3589439423,50,0.838777777777778,176600.931842546,176624.840918133,176641.596506721,176635.681650429,176653.314147558,176738.586607573,626.083961193253
10000,3,10,10,0,1,0,50,50,1,1,0,16,GonzalezForGMM_.*_2gmm0_sample1,0,0.03,2790706.17246222,3097223.36449136,3335467.23437958,3321939.57944341,3551491.2575342,3976297.91905915,85403798530.5767,50,0.851222222222223,176567.743248816,176620.501783335,176637.814719023,176641.198609046,176659.569345742,176679.455714373,630.383273111339
10000,3,10,10,0,1,0,50,50,1,1,0,16,GonzalezForGMM_.*_2gmm0_sample0.1,0,0.0153333333333333,2210594.50007797,2553957.16172955,2712332.54610743,2638866.91336221,2847978.74526926,3749242.63085379,120770425807.039,50,0.838444444444445,176601.412035796,176626.011344657,176632.834432547,176632.427910856,176637.676112408,176668.983852855,210.01906509284
10000,3,10,10,0,1,0,50,50,1,1,0,16,GonzalezKwedlo_.*_sample0.1_,0,0.000666666666666667,2271166.87498899,2604490.96132331,2773794.22674808,2692431.84203259,2922779.47487215,3554117.60732665,93642095729.5685,50,0.820888888888889,176599.439319471,176616.608541283,176631.657354746,176632.297994136,176645.058422809,176665.804361487,308.829367149556
10000,3,10,10,0,1,0,50,50,1,1,0,16,GonzalezKwedlo_.*_sample1_,0,0.016,2754467.26705494,3227273.07889531,3570137.2256433,3379279.17200487,3624072.93300846,5310739.97482579,323965910118.441,50,0.838333333333334,176598.750975327,176632.075992817,176641.510886752,176638.166304691,176649.817266279,176708.354881334,395.208742044023
