N,D,genK,K,W,sep,ewexp,ewmin,ewmax,ewpmin,ewpmax,me,g,pattern,init_round,init_time,init_min,init_q25,init_mean,init_med,init_q75,init_max,init_var,final_round,final_time,final_min,final_q25,final_mean,final_med,final_q75,final_max,final_var
10000,3,10,10,0,1,0.5,50,500,5,5,0,16,AdaptiveMeans2GMM,0,0.00133333333333333,251678.594705467,255039.69181807,256711.827431786,257034.221008311,258333.388779047,260202.167960658,4068201.88916077,50,0.457888888888889,246380.025535783,247618.054292563,248601.726686578,247987.882845418,250281.624114682,251522.325905848,2859530.91042105
10000,3,10,10,0,1,0.5,50,500,5,5,0,16,Gonzalez2GMM,0,0.001,256420.62319341,260256.174567172,261363.164308331,261475.151125301,262655.590486814,266549.10904475,4256279.80528803,50,0.456555555555556,246380.025535783,246380.025575275,249391.41983027,250277.890167539,250282.806696859,253628.899405765,3913910.54401232
10000,3,10,10,0,1,0.5,50,500,5,5,0,16,Alt_AdaptMean+Means2GMM_i,0,0.0166666666666667,253446.298305566,254498.027792063,256524.835474462,256557.70948793,258147.647058542,261585.396432317,3975337.04272635,50,0.473777777777778,246380.025535783,249725.577064103,249946.248006281,250280.735879906,250552.082705676,254951.204707894,5248776.64964357
10000,3,10,10,0,1,0.5,50,500,5,5,0,16,Alt_AdaptMean+Means2GMM_f0.9,0,0.0306666666666666,251807.92045844,254832.249814713,256619.54130763,256643.044226781,258094.423336177,261366.717789178,5498916.54883318,50,0.972666666666667,246380.025535783,249725.041950734,250499.017788204,250555.296750748,251798.031997568,255275.038383324,6652949.86409885
10000,3,10,10,0,1,0.5,50,500,5,5,0,16,Alt_AdaptMean+Means2GMM_f0.7,0,0.0313333333333333,252824.972191968,254644.794414256,256202.398298806,255512.891653987,257344.819427633,262557.434385372,5614350.17899697,50,0.997333333333334,246380.025535783,247621.602862665,249823.765205041,249813.906805781,250551.504228963,257040.309505896,6807542.77233457
10000,3,10,10,0,1,0.5,50,500,5,5,0,16,Alt_AdaptMean+Means2GMM_f0.5,0,0.0326666666666666,251330.243151246,254144.403277759,256277.447421829,256080.048197399,258049.170112469,261068.361392538,7236285.63537363,50,1.00022222222222,246380.025535783,247623.595922376,249501.43549709,249733.894182783,250554.082661074,254456.004314429,4110629.71633602
10000,3,10,10,0,1,0.5,50,500,5,5,0,16,AgglomerativeInit__sample0.1,0,0.438,266085.607105738,269174.280359396,271883.379963618,271732.056346637,273871.360875381,277064.462799275,8629257.22582431,50,1.37555555555556,249724.429214853,253615.888400114,255610.291243744,254196.49197615,258218.820089517,263795.552495777,16401530.3760811
10000,3,10,10,0,1,0.5,50,500,5,5,0,16,GonzalezForGMM_.*_2gmm1_sample1,0,0.0303333333333333,265756.414848079,265756.414848079,265756.414848079,265756.414848079,265756.414848079,265756.414848079,0,50,0.880555555555556,258301.988306583,258301.988306583,258301.988306583,258301.988306583,258301.988306583,258301.988306583,0
10000,3,10,10,0,1,0.5,50,500,5,5,0,16,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.0193333333333333,255017.545543696,257278.83091101,260132.266689677,259062.060485465,262622.288266548,265740.442244793,10437638.3222669,50,0.923111111111112,249727.902167306,253628.805591537,254528.775560607,253830.497747346,257034.369335376,260576.137902529,9623759.32742454
10000,3,10,10,0,1,0.5,50,500,5,5,0,16,GonzalezForGMM_.*_2gmm0_sample1,0,0.0276666666666667,1240630.24225411,1472784.46411759,1628028.4695815,1625202.97180793,1773589.7433206,2164554.3352292,65076926992.6063,50,0.954444444444445,246380.025535783,246380.025535783,249797.416977966,250281.696117199,250849.491646511,256420.326404875,5999942.47452938
10000,3,10,10,0,1,0.5,50,500,5,5,0,16,GonzalezForGMM_.*_2gmm0_sample0.1,0,0.0143333333333333,964328.190141356,1234048.74864119,1315886.85893869,1307391.97458078,1419247.39206974,1973366.0445064,39842988230.9466,50,0.934666666666667,246380.025535783,246380.025535783,250024.592918094,250281.419525954,250850.131873317,256426.212902498,8266672.17849573
10000,3,10,10,0,1,0.5,50,500,5,5,0,16,GonzalezKwedlo_.*_sample0.1_,0,0.00266666666666667,858712.084098312,1149587.73554505,1301821.45008918,1292395.02595375,1398220.80345479,1691214.44033537,38252106256.2884,50,0.479888888888889,246380.025535783,248344.982242304,249654.614078082,250279.763985773,250286.063765221,253639.020671209,4763878.85688119
10000,3,10,10,0,1,0.5,50,500,5,5,0,16,GonzalezKwedlo_.*_sample1_,0,0.00933333333333334,1295408.57008621,1428594.37836195,1572464.04838089,1564309.76455427,1691909.07386388,2009699.55177986,28489350889.7824,50,0.486111111111111,246380.025535783,249730.118245764,250678.388322796,250280.203170822,250846.925157579,259617.469736507,8265832.79684154
10000,3,10,10,0,1,0.5,50,500,5,5,0,17,UniformMeans2GMM,0,0.00266666666666667,253114.940640121,260204.16863503,261630.165648782,261740.980390314,263655.978298974,267624.533187752,9440534.24207761,50,0.469,245346.38549212,249046.421205229,250987.93937799,250233.566469247,253542.733461747,256150.542243622,7229437.57342323
10000,3,10,10,0,1,0.5,50,500,5,5,0,17,AdaptiveMeans2GMM,0,0.002,251747.323611203,255022.03507589,256292.951496041,256611.086539284,257814.7404407,260090.7847762,4262406.46019879,50,0.465333333333333,245346.38549212,245346.38549212,246857.245149502,245346.38549212,248901.572432927,249836.321090902,2932061.83801006
